,eso_f1_0,eso_f1_1,eso_f1_2,eso_f1_3,eso_f2_0,eso_f2_1,eso_f2_2,eso_f2_3,eso_f3_0,eso_f3_1,eso_f3_2,eso_f3_3,eso_f4_0,eso_f4_1,eso_f4_2,eso_f4_3,eso_f5_0,eso_f5_1,eso_f5_2,eso_f5_3,eso_f6_0,eso_f6_1,eso_f6_2,eso_f6_3,eso_f7_0,eso_f7_1,eso_f7_2,eso_f7_3,eso_f8_0,eso_f8_1,eso_f8_2,eso_f8_3,eso_f9_0,eso_f9_1,eso_f9_2,eso_f9_3,eso_f10_0,eso_f10_1,eso_f10_2,eso_f10_3,eso_f11_0,eso_f11_1,eso_f11_2,eso_f11_3,eso_f12_0,eso_f12_1,eso_f12_2,eso_f12_3,eso_f13_0,eso_f13_1,eso_f13_2,eso_f13_3,eso_f14_0,eso_f14_1,eso_f14_2,eso_f14_3,eso_f15_0,eso_f15_1,eso_f15_2,eso_f15_3,eso_f16_0,eso_f16_1,eso_f16_2,eso_f16_3,eso_f17_0,eso_f17_1,eso_f17_2,eso_f17_3,eso_f18_0,eso_f18_1,eso_f18_2,eso_f18_3,eso_f19_0,eso_f19_1,eso_f19_2,eso_f19_3,eso_f20_0,eso_f20_1,eso_f20_2,eso_f20_3,eso_f21_0,eso_f21_1,eso_f21_2,eso_f21_3,eso_f22_0,eso_f22_1,eso_f22_2,eso_f22_3,eso_f23_0,eso_f23_1,eso_f23_2,eso_f23_3,eso_f24_0,eso_f24_1,eso_f24_2,eso_f24_3,eso_f25_0,eso_f25_1,eso_f25_2,eso_f25_3,eso_f26_0,eso_f26_1,eso_f26_2,eso_f26_3,eso_f27_0,eso_f27_1,eso_f27_2,eso_f27_3,eso_f28_0,eso_f28_1,eso_f28_2,eso_f28_3,eso_f29_0,eso_f29_1,eso_f29_2,eso_f29_3,eso_f30_0,eso_f30_1,eso_f30_2,eso_f30_3
266,677206133800.3804,508416752763.8584,474942213336.748,577833934606.1545,4.990034371121258e+46,4.909352209387767e+42,6.855198448399128e+44,9.888049254186361e+48,170266.35733582178,103215.26709526373,89317.38161929158,77360.45943167672,9286.043492362372,12834.017281165421,12054.588867329523,12749.374602531298,984.8757027068458,956.7904856251694,922.4455955668083,951.1361145542437,731.9295698957233,729.4581987669825,712.2671231118845,728.9804204754853,1470.3571318903082,1431.7441675421287,1461.467819329991,1409.8339490382702,1150.9863688976325,1173.1327220352948,1174.3724326893105,1205.6535730429805,14359.89677862432,11152.720028058522,15080.276446520602,12480.25699211204,9179.803478780286,9465.464812350507,9736.693417174662,9912.512759526657,14305.395679829295,9484.674289934956,33335.65709771302,11962.123904316339,41077470074.55375,77661520149.09818,90542398123.29861,26183465246.78368,23025628189.445683,63998545161.55215,15972051207.021425,36992984702.86648,2589874.875838171,6188127.03240868,1496928.988458574,4921684.343100668,730187841.7896261,6907716413.743465,1001863545.4899893,1973194219.1806152,5063.775809853223,6642.197835844543,5286.608509612362,5089.9013574397195,3694.309073868728,3585.156150516844,4448.170405788429,3330.133869113175,109646845.04207495,201393194.0220152,259979714.46047086,19122368.295310292,1918684008.5542264,17744782158.935116,12378319453.320368,10476610112.46379,3309.144385280513,3298.9750001848365,3350.2284254795286,3293.703333122111,2831.573845788458,2818.6567146606076,2763.4844019839875,2840.633520859654,10615.311713516354,10913.684210314093,6042.245587797235,8350.332441534056,3413.52757949758,3533.5119359535583,3527.275632739337,3587.191668716033,3915.3003634198544,3998.5115144752135,3412.4260942893493,3736.3118647289434,5742.955061325776,4402.69260457414,5345.33918580777,4509.067052375693,13365.46083959275,12690.551627055536,12038.160179337447,11104.530199788349,4254.094204540792,4758.922955623573,4054.56413092335,3973.429526017537,5435.809200164567,6020.426682293011,5831.715931298732,7297.79433276322,6352.844544694544,7965.635935867332,7066.105939877171,7906.74359362434,1930206310.3569546,2441635954.856413,2614435827.627862,1722503239.8917637
267,677206133800.3804,508416752763.8584,474942213336.748,577833934606.1545,4.990034371121258e+46,4.909352209387767e+42,6.855198448399128e+44,9.888049254186361e+48,170266.35733582178,103215.26709526373,89317.38161929158,77360.45943167672,9286.043492362372,12834.017281165421,12054.588867329523,12749.374602531298,984.8757027068458,956.7904856251694,922.4455955668083,951.1361145542437,731.9295698957233,729.4581987669825,712.2671231118845,728.9804204754853,1470.3571318903082,1431.7441675421287,1461.467819329991,1409.8339490382702,1150.9863688976325,1173.1327220352948,1174.3724326893105,1205.6535730429805,14359.89677862432,11152.720028058522,15080.276446520602,12480.25699211204,9179.803478780286,9465.464812350507,9736.693417174662,9912.512759526657,14305.395679829295,9484.674289934956,33335.65709771302,11962.123904316339,41077470074.55375,77661520149.09818,90542398123.29861,26183465246.78368,23025628189.445683,63998545161.55215,15972051207.021425,36992984702.86648,2589874.875838171,6188127.03240868,1496928.988458574,4921684.343100668,730187841.7896261,6907716413.743465,1001863545.4899893,1973194219.1806152,5063.775809853223,6642.197835844543,5286.608509612362,5089.9013574397195,3694.309073868728,3585.156150516844,4448.170405788429,3330.133869113175,109646845.04207495,201393194.0220152,259979714.46047086,19122368.295310292,1918684008.5542264,17744782158.935116,12378319453.320368,10476610112.46379,3309.144385280513,3298.9750001848365,3350.2284254795286,3293.703333122111,2831.573845788458,2818.6567146606076,2763.4844019839875,2840.633520859654,10615.311713516354,10913.684210314093,6042.245587797235,8350.332441534056,3413.52757949758,3533.5119359535583,3527.275632739337,3587.191668716033,3915.3003634198544,3998.5115144752135,3412.4260942893493,3736.3118647289434,5742.955061325776,4402.69260457414,5345.33918580777,4509.067052375693,13365.46083959275,12690.551627055536,12038.160179337447,11104.530199788349,4254.094204540792,4758.922955623573,4054.56413092335,3973.429526017537,5435.809200164567,6020.426682293011,5831.715931298732,7297.79433276322,6352.844544694544,7965.635935867332,7066.105939877171,7906.74359362434,1930206310.3569546,2441635954.856413,2614435827.627862,1722503239.8917637
268,677206133800.3804,508416752763.8584,474942213336.748,577833934606.1545,4.990034371121258e+46,4.909352209387767e+42,6.855198448399128e+44,9.888049254186361e+48,170266.35733582178,103215.26709526373,89317.38161929158,77360.45943167672,9286.043492362372,12834.017281165421,12054.588867329523,12749.374602531298,984.8757027068458,956.7904856251694,922.4455955668083,951.1361145542437,731.9295698957233,729.4581987669825,712.2671231118845,728.9804204754853,1470.3571318903082,1431.7441675421287,1461.467819329991,1409.8339490382702,1150.9863688976325,1173.1327220352948,1174.3724326893105,1205.6535730429805,14359.89677862432,11152.720028058522,15080.276446520602,12480.25699211204,9179.803478780286,9465.464812350507,9736.693417174662,9912.512759526657,14305.395679829295,9484.674289934956,33335.65709771302,11962.123904316339,41077470074.55375,77661520149.09818,90542398123.29861,26183465246.78368,23025628189.445683,63998545161.55215,15972051207.021425,36992984702.86648,2589874.875838171,6188127.03240868,1496928.988458574,4921684.343100668,730187841.7896261,6907716413.743465,1001863545.4899893,1973194219.1806152,5063.775809853223,6642.197835844543,5286.608509612362,5089.9013574397195,3694.309073868728,3585.156150516844,4448.170405788429,3330.133869113175,109646845.04207495,201393194.0220152,259979714.46047086,19122368.295310292,1918684008.5542264,17744782158.935116,12378319453.320368,10476610112.46379,3309.144385280513,3298.9750001848365,3350.2284254795286,3293.703333122111,2831.573845788458,2818.6567146606076,2763.4844019839875,2840.633520859654,10615.311713516354,10913.684210314093,6042.245587797235,8350.332441534056,3413.52757949758,3533.5119359535583,3527.275632739337,3587.191668716033,3915.3003634198544,3998.5115144752135,3412.4260942893493,3736.3118647289434,5742.955061325776,4402.69260457414,5345.33918580777,4509.067052375693,13365.46083959275,12690.551627055536,12038.160179337447,11104.530199788349,4254.094204540792,4758.922955623573,4054.56413092335,3973.429526017537,5435.809200164567,6020.426682293011,5831.715931298732,7297.79433276322,6352.844544694544,7965.635935867332,7066.105939877171,7906.74359362434,1930206310.3569546,2441635954.856413,2614435827.627862,1722503239.8917637
269,677206133800.3804,508416752763.8584,474942213336.748,577833934606.1545,4.990034371121258e+46,4.909352209387767e+42,6.855198448399128e+44,9.888049254186361e+48,170266.35733582178,103215.26709526373,89317.38161929158,77360.45943167672,9286.043492362372,12834.017281165421,12054.588867329523,12749.374602531298,984.8757027068458,956.7904856251694,922.4455955668083,951.1361145542437,731.9295698957233,729.4581987669825,712.2671231118845,728.9804204754853,1470.3571318903082,1431.7441675421287,1461.467819329991,1409.8339490382702,1150.9863688976325,1173.1327220352948,1174.3724326893105,1205.6535730429805,14359.89677862432,11152.720028058522,15080.276446520602,12480.25699211204,9179.803478780286,9465.464812350507,9736.693417174662,9912.512759526657,14305.395679829295,9484.674289934956,33335.65709771302,11962.123904316339,41077470074.55375,77661520149.09818,90542398123.29861,26183465246.78368,23025628189.445683,63998545161.55215,15972051207.021425,36992984702.86648,2589874.875838171,6188127.03240868,1496928.988458574,4921684.343100668,730187841.7896261,6907716413.743465,1001863545.4899893,1973194219.1806152,5063.775809853223,6642.197835844543,5286.608509612362,5089.9013574397195,3694.309073868728,3585.156150516844,4448.170405788429,3330.133869113175,109646845.04207495,201393194.0220152,259979714.46047086,19122368.295310292,1918684008.5542264,17744782158.935116,12378319453.320368,10476610112.46379,3309.144385280513,3298.9750001848365,3350.2284254795286,3293.703333122111,2831.573845788458,2818.6567146606076,2763.4844019839875,2840.633520859654,10615.311713516354,10913.684210314093,6042.245587797235,8350.332441534056,3413.52757949758,3533.5119359535583,3527.275632739337,3587.191668716033,3915.3003634198544,3998.5115144752135,3412.4260942893493,3736.3118647289434,5742.955061325776,4402.69260457414,5345.33918580777,4509.067052375693,13365.46083959275,12690.551627055536,12038.160179337447,11104.530199788349,4254.094204540792,4758.922955623573,4054.56413092335,3973.429526017537,5435.809200164567,6020.426682293011,5831.715931298732,7297.79433276322,6352.844544694544,7965.635935867332,7066.105939877171,7906.74359362434,1930206310.3569546,2441635954.856413,2614435827.627862,1722503239.8917637
270,677206133800.3804,508416752763.8584,474942213336.748,577833934606.1545,4.990034371121258e+46,4.909352209387767e+42,6.855198448399128e+44,9.888049254186361e+48,170266.35733582178,103215.26709526373,89317.38161929158,77360.45943167672,9286.043492362372,12834.017281165421,12054.588867329523,12749.374602531298,984.8757027068458,956.7904856251694,922.4455955668083,951.1361145542437,731.9295698957233,729.4581987669825,712.2671231118845,728.9804204754853,1470.3571318903082,1431.7441675421287,1461.467819329991,1409.8339490382702,1150.9863688976325,1173.1327220352948,1174.3724326893105,1205.6535730429805,14359.89677862432,11152.720028058522,15080.276446520602,12480.25699211204,9179.803478780286,9465.464812350507,9736.693417174662,9912.512759526657,14305.395679829295,9484.674289934956,33335.65709771302,11962.123904316339,41077470074.55375,77661520149.09818,90542398123.29861,26183465246.78368,23025628189.445683,63998545161.55215,15972051207.021425,36992984702.86648,2589874.875838171,6188127.03240868,1496928.988458574,4921684.343100668,730187841.7896261,6907716413.743465,1001863545.4899893,1973194219.1806152,5063.775809853223,6642.197835844543,5286.608509612362,5089.9013574397195,3694.309073868728,3585.156150516844,4448.170405788429,3330.133869113175,109646845.04207495,201393194.0220152,259979714.46047086,19122368.295310292,1918684008.5542264,17744782158.935116,12378319453.320368,10476610112.46379,3309.144385280513,3298.9750001848365,3350.2284254795286,3293.703333122111,2831.573845788458,2818.6567146606076,2763.4844019839875,2840.633520859654,10615.311713516354,10913.684210314093,6042.245587797235,8350.332441534056,3413.52757949758,3533.5119359535583,3527.275632739337,3587.191668716033,3915.3003634198544,3998.5115144752135,3412.4260942893493,3736.3118647289434,5742.955061325776,4402.69260457414,5345.33918580777,4509.067052375693,13365.46083959275,12690.551627055536,12038.160179337447,11104.530199788349,4254.094204540792,4758.922955623573,4054.56413092335,3973.429526017537,5435.809200164567,6020.426682293011,5831.715931298732,7297.79433276322,6352.844544694544,7965.635935867332,7066.105939877171,7906.74359362434,1930206310.3569546,2441635954.856413,2614435827.627862,1722503239.8917637
271,677206133800.3804,508416752763.8584,474942213336.748,577833934606.1545,4.990034371121258e+46,4.909352209387767e+42,6.855198448399128e+44,9.888049254186361e+48,170266.35733582178,103215.26709526373,89317.38161929158,77360.45943167672,9286.043492362372,12834.017281165421,12054.588867329523,12749.374602531298,984.8757027068458,956.7904856251694,922.4455955668083,951.1361145542437,731.9295698957233,729.4581987669825,712.2671231118845,728.9804204754853,1470.3571318903082,1431.7441675421287,1461.467819329991,1409.8339490382702,1150.9863688976325,1173.1327220352948,1174.3724326893105,1205.6535730429805,14359.89677862432,11152.720028058522,15080.276446520602,12480.25699211204,9179.803478780286,9465.464812350507,9736.693417174662,9912.512759526657,14305.395679829295,9484.674289934956,33335.65709771302,11962.123904316339,41077470074.55375,77661520149.09818,90542398123.29861,26183465246.78368,23025628189.445683,63998545161.55215,15972051207.021425,36992984702.86648,2589874.875838171,6188127.03240868,1496928.988458574,4921684.343100668,730187841.7896261,6907716413.743465,1001863545.4899893,1973194219.1806152,5063.775809853223,6642.197835844543,5286.608509612362,5089.9013574397195,3694.309073868728,3585.156150516844,4448.170405788429,3330.133869113175,109646845.04207495,201393194.0220152,259979714.46047086,19122368.295310292,1918684008.5542264,17744782158.935116,12378319453.320368,10476610112.46379,3309.144385280513,3298.9750001848365,3350.2284254795286,3293.703333122111,2831.573845788458,2818.6567146606076,2763.4844019839875,2840.633520859654,10615.311713516354,10913.684210314093,6042.245587797235,8350.332441534056,3413.52757949758,3533.5119359535583,3527.275632739337,3587.191668716033,3915.3003634198544,3998.5115144752135,3412.4260942893493,3736.3118647289434,5742.955061325776,4402.69260457414,5345.33918580777,4509.067052375693,13365.46083959275,12690.551627055536,12038.160179337447,11104.530199788349,4254.094204540792,4758.922955623573,4054.56413092335,3973.429526017537,5435.809200164567,6020.426682293011,5831.715931298732,7297.79433276322,6352.844544694544,7965.635935867332,7066.105939877171,7906.74359362434,1930206310.3569546,2441635954.856413,2614435827.627862,1722503239.8917637
272,677206133800.3804,508416752763.8584,474942213336.748,577833934606.1545,4.990034371121258e+46,4.909352209387767e+42,6.855198448399128e+44,9.888049254186361e+48,170266.35733582178,103215.26709526373,89317.38161929158,77360.45943167672,9286.043492362372,12834.017281165421,12054.588867329523,12749.374602531298,984.8757027068458,956.7904856251694,922.4455955668083,951.1361145542437,731.9295698957233,729.4581987669825,712.2671231118845,728.9804204754853,1470.3571318903082,1431.7441675421287,1461.467819329991,1409.8339490382702,1150.9863688976325,1173.1327220352948,1174.3724326893105,1205.6535730429805,14359.89677862432,11152.720028058522,15080.276446520602,12480.25699211204,9179.803478780286,9465.464812350507,9736.693417174662,9912.512759526657,14305.395679829295,9484.674289934956,33335.65709771302,11962.123904316339,41077470074.55375,77661520149.09818,90542398123.29861,26183465246.78368,23025628189.445683,63998545161.55215,15972051207.021425,36992984702.86648,2589874.875838171,6188127.03240868,1496928.988458574,4921684.343100668,730187841.7896261,6907716413.743465,1001863545.4899893,1973194219.1806152,5063.775809853223,6642.197835844543,5286.608509612362,5089.9013574397195,3694.309073868728,3585.156150516844,4448.170405788429,3330.133869113175,109646845.04207495,201393194.0220152,259979714.46047086,19122368.295310292,1918684008.5542264,17744782158.935116,12378319453.320368,10476610112.46379,3309.144385280513,3298.9750001848365,3350.2284254795286,3293.703333122111,2831.573845788458,2818.6567146606076,2763.4844019839875,2840.633520859654,10615.311713516354,10913.684210314093,6042.245587797235,8350.332441534056,3413.52757949758,3533.5119359535583,3527.275632739337,3587.191668716033,3915.3003634198544,3998.5115144752135,3412.4260942893493,3736.3118647289434,5742.955061325776,4402.69260457414,5345.33918580777,4509.067052375693,13365.46083959275,12690.551627055536,12038.160179337447,11104.530199788349,4254.094204540792,4758.922955623573,4054.56413092335,3973.429526017537,5435.809200164567,6020.426682293011,5831.715931298732,7297.79433276322,6352.844544694544,7965.635935867332,7066.105939877171,7906.74359362434,1930206310.3569546,2441635954.856413,2614435827.627862,1722503239.8917637
273,677206133800.3804,508416752763.8584,474942213336.748,577833934606.1545,4.990034371121258e+46,4.909352209387767e+42,6.855198448399128e+44,9.888049254186361e+48,170266.35733582178,103215.26709526373,89317.38161929158,77360.45943167672,9286.043492362372,12834.017281165421,12054.588867329523,12749.374602531298,984.8757027068458,956.7904856251694,922.4455955668083,951.1361145542437,731.9295698957233,729.4581987669825,712.2671231118845,728.9804204754853,1470.3571318903082,1431.7441675421287,1461.467819329991,1409.8339490382702,1150.9863688976325,1173.1327220352948,1174.3724326893105,1205.6535730429805,14359.89677862432,11152.720028058522,15080.276446520602,12480.25699211204,9179.803478780286,9465.464812350507,9736.693417174662,9912.512759526657,14305.395679829295,9484.674289934956,33335.65709771302,11962.123904316339,41077470074.55375,77661520149.09818,90542398123.29861,26183465246.78368,23025628189.445683,63998545161.55215,15972051207.021425,36992984702.86648,2589874.875838171,6188127.03240868,1496928.988458574,4921684.343100668,730187841.7896261,6907716413.743465,1001863545.4899893,1973194219.1806152,5063.775809853223,6642.197835844543,5286.608509612362,5089.9013574397195,3694.309073868728,3585.156150516844,4448.170405788429,3330.133869113175,109646845.04207495,201393194.0220152,259979714.46047086,19122368.295310292,1918684008.5542264,17744782158.935116,12378319453.320368,10476610112.46379,3309.144385280513,3298.9750001848365,3350.2284254795286,3293.703333122111,2831.573845788458,2818.6567146606076,2763.4844019839875,2840.633520859654,10615.311713516354,10913.684210314093,6042.245587797235,8350.332441534056,3413.52757949758,3533.5119359535583,3527.275632739337,3587.191668716033,3915.3003634198544,3998.5115144752135,3412.4260942893493,3736.3118647289434,5742.955061325776,4402.69260457414,5345.33918580777,4509.067052375693,13365.46083959275,12690.551627055536,12038.160179337447,11104.530199788349,4254.094204540792,4758.922955623573,4054.56413092335,3973.429526017537,5435.809200164567,6020.426682293011,5831.715931298732,7297.79433276322,6352.844544694544,7965.635935867332,7066.105939877171,7906.74359362434,1930206310.3569546,2441635954.856413,2614435827.627862,1722503239.8917637
274,677206133800.3804,508416752763.8584,474942213336.748,577833934606.1545,4.990034371121258e+46,4.909352209387767e+42,6.855198448399128e+44,9.888049254186361e+48,170266.35733582178,103215.26709526373,89317.38161929158,77360.45943167672,9286.043492362372,12834.017281165421,12054.588867329523,12749.374602531298,984.8757027068458,956.7904856251694,922.4455955668083,951.1361145542437,731.9295698957233,729.4581987669825,712.2671231118845,728.9804204754853,1470.3571318903082,1431.7441675421287,1461.467819329991,1409.8339490382702,1150.9863688976325,1173.1327220352948,1174.3724326893105,1205.6535730429805,14359.89677862432,11152.720028058522,15080.276446520602,12480.25699211204,9179.803478780286,9465.464812350507,9736.693417174662,9912.512759526657,14305.395679829295,9484.674289934956,33335.65709771302,11962.123904316339,41077470074.55375,77661520149.09818,90542398123.29861,26183465246.78368,23025628189.445683,63998545161.55215,15972051207.021425,36992984702.86648,2589874.875838171,6188127.03240868,1496928.988458574,4921684.343100668,730187841.7896261,6907716413.743465,1001863545.4899893,1973194219.1806152,5063.775809853223,6642.197835844543,5286.608509612362,5089.9013574397195,3694.309073868728,3585.156150516844,4448.170405788429,3330.133869113175,109646845.04207495,201393194.0220152,259979714.46047086,19122368.295310292,1918684008.5542264,17744782158.935116,12378319453.320368,10476610112.46379,3309.144385280513,3298.9750001848365,3350.2284254795286,3293.703333122111,2831.573845788458,2818.6567146606076,2763.4844019839875,2840.633520859654,10615.311713516354,10913.684210314093,6042.245587797235,8350.332441534056,3413.52757949758,3533.5119359535583,3527.275632739337,3587.191668716033,3915.3003634198544,3998.5115144752135,3412.4260942893493,3736.3118647289434,5742.955061325776,4402.69260457414,5345.33918580777,4509.067052375693,13365.46083959275,12690.551627055536,12038.160179337447,11104.530199788349,4254.094204540792,4758.922955623573,4054.56413092335,3973.429526017537,5435.809200164567,6020.426682293011,5831.715931298732,7297.79433276322,6352.844544694544,7965.635935867332,7066.105939877171,7906.74359362434,1930206310.3569546,2441635954.856413,2614435827.627862,1722503239.8917637
275,677206133800.3804,508416752763.8584,474942213336.748,577833934606.1545,4.990034371121258e+46,4.909352209387767e+42,6.855198448399128e+44,9.888049254186361e+48,170266.35733582178,103215.26709526373,89317.38161929158,77360.45943167672,9286.043492362372,12834.017281165421,12054.588867329523,12749.374602531298,984.8757027068458,956.7904856251694,922.4455955668083,951.1361145542437,731.9295698957233,729.4581987669825,712.2671231118845,728.9804204754853,1470.3571318903082,1431.7441675421287,1461.467819329991,1409.8339490382702,1150.9863688976325,1173.1327220352948,1174.3724326893105,1205.6535730429805,14359.89677862432,11152.720028058522,15080.276446520602,12480.25699211204,9179.803478780286,9465.464812350507,9736.693417174662,9912.512759526657,14305.395679829295,9484.674289934956,33335.65709771302,11962.123904316339,41077470074.55375,77661520149.09818,90542398123.29861,26183465246.78368,23025628189.445683,63998545161.55215,15972051207.021425,36992984702.86648,2589874.875838171,6188127.03240868,1496928.988458574,4921684.343100668,730187841.7896261,6907716413.743465,1001863545.4899893,1973194219.1806152,5063.775809853223,6642.197835844543,5286.608509612362,5089.9013574397195,3694.309073868728,3585.156150516844,4448.170405788429,3330.133869113175,109646845.04207495,201393194.0220152,259979714.46047086,19122368.295310292,1918684008.5542264,17744782158.935116,12378319453.320368,10476610112.46379,3309.144385280513,3298.9750001848365,3350.2284254795286,3293.703333122111,2831.573845788458,2818.6567146606076,2763.4844019839875,2840.633520859654,10615.311713516354,10913.684210314093,6042.245587797235,8350.332441534056,3413.52757949758,3533.5119359535583,3527.275632739337,3587.191668716033,3915.3003634198544,3998.5115144752135,3412.4260942893493,3736.3118647289434,5742.955061325776,4402.69260457414,5345.33918580777,4509.067052375693,13365.46083959275,12690.551627055536,12038.160179337447,11104.530199788349,4254.094204540792,4758.922955623573,4054.56413092335,3973.429526017537,5435.809200164567,6020.426682293011,5831.715931298732,7297.79433276322,6352.844544694544,7965.635935867332,7066.105939877171,7906.74359362434,1930206310.3569546,2441635954.856413,2614435827.627862,1722503239.8917637
276,677206133800.3804,508416752763.8584,474942213336.748,577833934606.1545,4.990034371121258e+46,4.909352209387767e+42,6.855198448399128e+44,9.888049254186361e+48,170266.35733582178,103215.26709526373,89317.38161929158,77360.45943167672,9286.043492362372,12834.017281165421,12054.588867329523,12749.374602531298,984.8757027068458,956.7904856251694,922.4455955668083,951.1361145542437,731.9295698957233,729.4581987669825,712.2671231118845,728.9804204754853,1470.3571318903082,1431.7441675421287,1461.467819329991,1409.8339490382702,1150.9863688976325,1173.1327220352948,1174.3724326893105,1205.6535730429805,14359.89677862432,11152.720028058522,15080.276446520602,12480.25699211204,9179.803478780286,9465.464812350507,9736.693417174662,9912.512759526657,14305.395679829295,9484.674289934956,33335.65709771302,11962.123904316339,41077470074.55375,77661520149.09818,90542398123.29861,26183465246.78368,23025628189.445683,63998545161.55215,15972051207.021425,36992984702.86648,2589874.875838171,6188127.03240868,1496928.988458574,4921684.343100668,730187841.7896261,6907716413.743465,1001863545.4899893,1973194219.1806152,5063.775809853223,6642.197835844543,5286.608509612362,5089.9013574397195,3694.309073868728,3585.156150516844,4448.170405788429,3330.133869113175,109646845.04207495,201393194.0220152,259979714.46047086,19122368.295310292,1918684008.5542264,17744782158.935116,12378319453.320368,10476610112.46379,3309.144385280513,3298.9750001848365,3350.2284254795286,3293.703333122111,2831.573845788458,2818.6567146606076,2763.4844019839875,2840.633520859654,10615.311713516354,10913.684210314093,6042.245587797235,8350.332441534056,3413.52757949758,3533.5119359535583,3527.275632739337,3587.191668716033,3915.3003634198544,3998.5115144752135,3412.4260942893493,3736.3118647289434,5742.955061325776,4402.69260457414,5345.33918580777,4509.067052375693,13365.46083959275,12690.551627055536,12038.160179337447,11104.530199788349,4254.094204540792,4758.922955623573,4054.56413092335,3973.429526017537,5435.809200164567,6020.426682293011,5831.715931298732,7297.79433276322,6352.844544694544,7965.635935867332,7066.105939877171,7906.74359362434,1930206310.3569546,2441635954.856413,2614435827.627862,1722503239.8917637
277,677206133800.3804,508416752763.8584,474942213336.748,577833934606.1545,4.990034371121258e+46,4.909352209387767e+42,6.855198448399128e+44,9.888049254186361e+48,170266.35733582178,103215.26709526373,89317.38161929158,77360.45943167672,9286.043492362372,12834.017281165421,12054.588867329523,12749.374602531298,984.8757027068458,956.7904856251694,922.4455955668083,951.1361145542437,731.9295698957233,729.4581987669825,712.2671231118845,728.9804204754853,1470.3571318903082,1431.7441675421287,1461.467819329991,1409.8339490382702,1150.9863688976325,1173.1327220352948,1174.3724326893105,1205.6535730429805,14359.89677862432,11152.720028058522,15080.276446520602,12480.25699211204,9179.803478780286,9465.464812350507,9736.693417174662,9912.512759526657,14305.395679829295,9484.674289934956,33335.65709771302,11962.123904316339,41077470074.55375,77661520149.09818,90542398123.29861,26183465246.78368,23025628189.445683,63998545161.55215,15972051207.021425,36992984702.86648,2589874.875838171,6188127.03240868,1496928.988458574,4921684.343100668,730187841.7896261,6907716413.743465,1001863545.4899893,1973194219.1806152,5063.775809853223,6642.197835844543,5286.608509612362,5089.9013574397195,3694.309073868728,3585.156150516844,4448.170405788429,3330.133869113175,109646845.04207495,201393194.0220152,259979714.46047086,19122368.295310292,1918684008.5542264,17744782158.935116,12378319453.320368,10476610112.46379,3309.144385280513,3298.9750001848365,3350.2284254795286,3293.703333122111,2831.573845788458,2818.6567146606076,2763.4844019839875,2840.633520859654,10615.311713516354,10913.684210314093,6042.245587797235,8350.332441534056,3413.52757949758,3533.5119359535583,3527.275632739337,3587.191668716033,3915.3003634198544,3998.5115144752135,3412.4260942893493,3736.3118647289434,5742.955061325776,4402.69260457414,5345.33918580777,4509.067052375693,13365.46083959275,12690.551627055536,12038.160179337447,11104.530199788349,4254.094204540792,4758.922955623573,4054.56413092335,3973.429526017537,5435.809200164567,6020.426682293011,5831.715931298732,7297.79433276322,6352.844544694544,7965.635935867332,7066.105939877171,7906.74359362434,1930206310.3569546,2441635954.856413,2614435827.627862,1722503239.8917637
278,677206133800.3804,508416752763.8584,474942213336.748,577833934606.1545,4.990034371121258e+46,4.909352209387767e+42,6.855198448399128e+44,9.888049254186361e+48,170266.35733582178,103215.26709526373,89317.38161929158,77360.45943167672,9286.043492362372,12834.017281165421,12054.588867329523,12749.374602531298,984.8757027068458,956.7904856251694,922.4455955668083,951.1361145542437,731.9295698957233,729.4581987669825,712.2671231118845,728.9804204754853,1470.3571318903082,1431.7441675421287,1461.467819329991,1409.8339490382702,1150.9863688976325,1173.1327220352948,1174.3724326893105,1205.6535730429805,14359.89677862432,11152.720028058522,15080.276446520602,12480.25699211204,9179.803478780286,9465.464812350507,9736.693417174662,9912.512759526657,14305.395679829295,9484.674289934956,33335.65709771302,11962.123904316339,41077470074.55375,77661520149.09818,90542398123.29861,26183465246.78368,23025628189.445683,63998545161.55215,15972051207.021425,36992984702.86648,2589874.875838171,6188127.03240868,1496928.988458574,4921684.343100668,730187841.7896261,6907716413.743465,1001863545.4899893,1973194219.1806152,5063.775809853223,6642.197835844543,5286.608509612362,5089.9013574397195,3694.309073868728,3585.156150516844,4448.170405788429,3330.133869113175,109646845.04207495,201393194.0220152,259979714.46047086,19122368.295310292,1918684008.5542264,17744782158.935116,12378319453.320368,10476610112.46379,3309.144385280513,3298.9750001848365,3350.2284254795286,3293.703333122111,2831.573845788458,2818.6567146606076,2763.4844019839875,2840.633520859654,10615.311713516354,10913.684210314093,6042.245587797235,8350.332441534056,3413.52757949758,3533.5119359535583,3527.275632739337,3587.191668716033,3915.3003634198544,3998.5115144752135,3412.4260942893493,3736.3118647289434,5742.955061325776,4402.69260457414,5345.33918580777,4509.067052375693,13365.46083959275,12690.551627055536,12038.160179337447,11104.530199788349,4254.094204540792,4758.922955623573,4054.56413092335,3973.429526017537,5435.809200164567,6020.426682293011,5831.715931298732,7297.79433276322,6352.844544694544,7965.635935867332,7066.105939877171,7906.74359362434,1930206310.3569546,2441635954.856413,2614435827.627862,1722503239.8917637
